학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000003293,광주효덕초등학교,초등학교,1935-07-10,공립,본교,운영,광주광역시 남구 진월동 505-4,광주광역시 남구 화산로 7,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2020-09-22,35.11289715,126.8978109,2021-03-25
B000012857,청주신흥고등학교,고등학교,1978-03-05,사립,본교,운영,충청북도 청주시 청원구 율량동 516,충청북도 청주시 청원구 율봉로 229,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-22,36.66862834,127.4958731,2021-03-25
B000008168,영림중학교,중학교,1979-10-19,공립,본교,운영,서울특별시 구로구 구로동 105-2,서울특별시 구로구 가마산로27길 17,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.49780447,126.8907765,2021-03-25
B000002893,대구조암초등학교,초등학교,2008-09-01,공립,본교,운영,대구광역시 달서구 월성동 572,대구광역시 달서구 조암로5길 19,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-22,35.82402286,128.5286509,2021-03-25
B000012862,청주대성고등학교,고등학교,1935-05-05,사립,본교,운영,충청북도 청주시 청원구 내덕동 261,충청북도 청주시 청원구 대성로300번길 18,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-22,36.65340285,127.4906593,2021-03-25
B000005075,갑천초등학교,초등학교,1923-11-13,공립,본교,운영,강원도 횡성군 갑천면 매일리 705-1,강원도 횡성군 갑천면 청정로 262,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,2020-09-22,37.55742589,128.1080118,2021-03-25
B000004328,금파초등학교,초등학교,1999-03-01,공립,본교,운영,경기도 김포시 북변동 809,경기도 김포시 김포대로926번길 74,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2020-09-22,37.62412579,126.7173422,2021-03-25
B000012948,정산고등학교,고등학교,1972-03-08,공립,본교,운영,충청남도 청양군 정산면 서정리 91-1,충청남도 청양군 정산면 칠갑산로 1897,8140000,충청남도교육청,8251000,충청남도청양교육지원청,2013-11-29,2020-09-22,36.41341807,126.9497811,2021-03-25
B000003790,부천초등학교,초등학교,1987-04-06,공립,본교,운영,경기도 부천시 약대동 30,경기도 부천시 평천로 670,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2021-03-23,37.51463761,126.7651362,2021-03-25
B000026910,화천고등학교,고등학교,1994-04-05,공립,본교,운영,강원도 화천군 하남면 위라리 501-3,강원도 화천군 하남면 춘화로 3348-9,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,2020-09-22,38.09736058,127.7071374,2021-03-25
B000003444,대전서부초등학교,초등학교,1992-04-28,공립,본교,운영,대전광역시 서구 변동 254-439,대전광역시 서구 동서대로 968,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2020-09-22,36.33302018,127.3694758,2021-03-25
B000002180,서울명일초등학교,초등학교,1980-10-06,공립,본교,운영,서울특별시 강동구 암사동 418-18,서울특별시 강동구 고덕로38길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.55446222,127.1420935,2021-03-25
B000009023,대전남선중학교,중학교,1994-03-05,공립,본교,운영,대전광역시 서구 월평동 220,대전광역시 서구 월평북로 41,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2020-09-22,36.3627497,127.3721293,2021-03-25
B000009830,서원중학교,중학교,1967-03-20,공립,본교,운영,강원도 횡성군 서원면 창촌리 726,강원도 횡성군 서원면 서원로 131,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,2020-09-22,37.48699107,127.8465777,2021-03-25
B000009503,김포신곡중학교,중학교,2008-03-01,공립,본교,운영,경기도 김포시 고촌읍 신곡리 836-3,경기도 김포시 고촌읍 수기로 54-20,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2020-09-22,37.59923867,126.7645838,2021-03-25
B000004417,일죽초등학교,초등학교,1924-02-01,공립,본교,운영,경기도 안성시 일죽면 주천리 300,경기도 안성시 일죽면 주래본죽로 72,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2020-09-22,37.09210236,127.481942,2021-03-25
B000011981,염광고등학교,고등학교,1983-10-02,사립,본교,운영,서울특별시 노원구 월계동 820,서울특별시 노원구 월계로45가길 9,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.63101774,127.0499283,2021-03-25
B000027063,한국국제학교,중학교,2011-09-01,사립,본교,운영,제주특별자치도 서귀포시 대정읍 구억리 1128,제주특별자치도 서귀포시 대정읍 글로벌에듀로260번길 8,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2021-03-23,33.28899316,126.2846303,2021-03-25
B000010343,완주중학교,중학교,1948-06-05,공립,본교,운영,전라북도 완주군 봉동읍 낙평리 813-1,전라북도 완주군 봉동읍 봉동동서로 60-6,8320000,전라북도교육청,8391000,전라북도완주교육지원청,2013-11-29,2020-09-22,35.93425624,127.1591039,2021-03-25
B000010017,천안중학교,중학교,1951-09-24,공립,본교,운영,충청남도 천안시 동남구 원성동 191,충청남도 천안시 동남구 충절로 90,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2020-09-22,36.81079509,127.157155,2021-03-25
B000007814,도천초등학교,초등학교,1946-11-12,공립,본교,운영,경상남도 창녕군 도천면 도천리 276,경상남도 창녕군 도천면 도천3길 16,9010000,경상남도교육청,9141000,경상남도창녕교육지원청,2013-11-29,2020-09-22,35.43439387,128.5172866,2021-03-25
B000003719,성남서초등학교,초등학교,1981-03-27,공립,본교,운영,경기도 성남시 수정구 태평동 5090-1,경기도 성남시 수정구 태평로 19,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2020-09-22,37.44861596,127.1294194,2021-03-25
B000010424,목포중앙여자중학교,중학교,1955-05-03,공립,본교,운영,전라남도 목포시 상동 899,전라남도 목포시 백년대로280번길 24,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2013-11-29,2020-09-22,34.80102438,126.4192174,2021-03-25
B000010978,진해중학교,중학교,1951-05-20,공립,본교,운영,경상남도 창원시 진해구 여좌동 63,경상남도 창원시 진해구 여좌로 98,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-22,35.16019462,128.664414,2021-03-25
B000004032,남곡초등학교,초등학교,1946-09-01,공립,본교,운영,경기도 용인시 처인구 남사면 완장리 953,경기도 용인시 처인구 남사면 한숲로 110,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2020-09-22,37.15778228,127.1746831,2021-03-25
B000005260,남성초등학교,초등학교,1949-10-21,공립,본교,운영,충청북도 청주시 서원구 분평동 219-1,충청북도 청주시 서원구 청남로 1964,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-22,36.60798885,127.483915,2021-03-25
B000005825,오성초등학교,초등학교,1957-04-01,공립,본교,운영,충청남도 서천군 판교면 현암리 365,충청남도 서천군 판교면 종판로857번길 13,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2020-09-22,36.154591,126.6839319,2021-03-25
B000005658,염티초등학교,초등학교,1937-06-10,공립,본교,운영,충청남도 아산시 염치읍 염성리 173,충청남도 아산시 염치읍 염치로 49,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2013-11-29,2020-09-22,36.81654152,126.9775421,2021-03-25
B000026728,용인한얼초등학교,초등학교,2018-09-01,공립,본교,운영,경기도 용인시 기흥구 구갈동 43-24,경기도 용인시 기흥구 기흥역로58번길 57,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2020-09-22,37.27087893,127.1221845,2021-03-25
B000009504,마송중학교,중학교,2010-03-01,공립,본교,운영,경기도 김포시 통진읍 마송리 509,경기도 김포시 통진읍 서암로 7,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2020-09-22,37.6865157,126.595038,2021-03-25
B000007870,마암초등학교,초등학교,1928-05-15,공립,본교,운영,경상남도 고성군 마암면 도전리 492,경상남도 고성군 마암면 옥천로 254,9010000,경상남도교육청,9161000,경상남도고성교육지원청,2013-11-29,2020-09-22,35.05612422,128.3364766,2021-03-25
B000005652,온양풍기초등학교,초등학교,2008-03-31,공립,본교,운영,충청남도 아산시 풍기동 200,충청남도 아산시 남부로 351,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2013-11-29,2020-09-22,36.77440115,127.0182996,2021-03-25
